amount,from_user_id,to_user_id,from_name,to_name,created_at
867.51,17,18,Rachel,Steve,1999-06-15 04:26:46
93.15,19,14,Tina,Oscar,1999-08-14 15:47:52
139.98,19,14,Tina,Oscar,1999-09-09 18:35:39
604.04,18,19,Steve,Tina,1999-07-11 21:17:04
2.33,1,13,Bob,Nora,1999-07-20 06:27:52
700.51,12,19,Mia,Tina,1999-10-25 20:50:11
308.80,17,5,Rachel,Frank,1999-09-09 10:57:11
250.04,16,17,Quinn,Rachel,1999-01-02 00:08:03
816.26,2,4,Charlie,Eva,1999-03-12 02:19:59
48.33,1,12,Bob,Mia,1999-03-06 14:39:23
831.08,14,6,Oscar,Grace,1999-02-19 03:36:08
815.68,16,14,Quinn,Oscar,1999-08-09 00:14:36
608.13,15,16,Paul,Quinn,1999-01-13 08:06:10
292.25,11,5,Lily,Frank,1999-10-22 13:34:43
613.33,8,10,Ivan,Kyle,1999-11-03 00:52:36
803.06,7,11,Hannah,Lily,1999-12-10 18:19:49
108.11,1,19,Bob,Tina,1999-11-27 22:01:31
946.93,18,17,Steve,Rachel,1999-10-08 22:13:04
104.15,11,2,Lily,Charlie,1999-04-20 14:35:04
921.08,7,11,Hannah,Lily,1999-05-25 18:21:50
457.28,4,14,Eva,Oscar,1999-06-21 02:29:52
606.41,18,19,Steve,Tina,1999-02-08 13:44:49
778.75,4,11,Eva,Lily,1999-08-14 04:33:50
193.73,6,8,Grace,Ivan,1999-04-29 09:24:00
715.09,10,6,Kyle,Grace,1999-07-07 10:37:09
194.78,4,10,Eva,Kyle,1999-10-23 04:38:05
632.30,11,11,Lily,Lily,1999-09-19 06:09:00
652.04,13,5,Nora,Frank,1999-09-21 19:59:25
35.96,13,7,Nora,Hannah,1999-04-11 14:34:40
871.09,4,4,Eva,Eva,1999-08-11 08:03:18
685.57,15,2,Paul,Charlie,1999-06-02 01:04:32
624.99,12,8,Mia,Ivan,1999-10-25 05:03:27
627.88,3,17,David,Rachel,1999-02-24 03:04:51
594.33,3,14,David,Oscar,1999-10-20 07:34:00
285.24,3,11,David,Lily,1999-03-25 01:13:12
765.18,16,4,Quinn,Eva,1999-10-29 14:29:49
625.44,14,19,Oscar,Tina,1999-01-27 03:29:06
872.08,7,10,Hannah,Kyle,1999-12-14 11:31:28
279.07,3,16,David,Quinn,1999-10-06 03:28:51
6.45,12,4,Mia,Eva,1999-05-04 01:59:00
197.28,11,2,Lily,Charlie,1999-07-29 06:02:55
269.32,2,11,Charlie,Lily,1999-09-21 07:01:22
445.60,6,13,Grace,Nora,1999-05-30 07:04:29
475.43,17,12,Rachel,Mia,1999-10-21 13:47:12
795.00,1,12,Bob,Mia,1999-11-14 04:37:38
263.06,13,19,Nora,Tina,1999-11-03 03:12:54
717.99,6,15,Grace,Paul,1999-08-31 12:05:39
286.70,6,10,Grace,Kyle,1999-05-02 17:21:19
795.08,12,12,Mia,Mia,1999-11-03 12:40:17
265.56,8,8,Ivan,Ivan,1999-09-29 15:55:59
624.06,6,4,Grace,Eva,1999-06-10 13:21:41
567.31,19,8,Tina,Ivan,1999-11-28 08:53:10
197.82,5,9,Frank,Julia,1999-12-03 18:26:29
564.29,15,8,Paul,Ivan,1999-01-08 07:22:47
234.29,15,17,Paul,Rachel,1999-06-05 20:02:52
715.16,17,5,Rachel,Frank,1999-02-01 23:44:03
286.47,6,12,Grace,Mia,1999-10-03 08:01:34
330.79,11,4,Lily,Eva,1999-05-21 12:28:45
781.82,3,2,David,Charlie,1999-11-16 06:37:22
157.28,10,2,Kyle,Charlie,1999-02-22 06:10:55
546.01,8,15,Ivan,Paul,1999-11-09 23:14:58
311.85,4,5,Eva,Frank,1999-06-29 14:48:45
373.08,4,4,Eva,Eva,1999-07-20 12:51:34
216.27,9,12,Julia,Mia,1999-07-01 01:01:46
966.06,2,19,Charlie,Tina,1999-12-09 17:10:14
504.66,1,20,Bob,Alice,1999-10-18 02:17:56
458.90,18,19,Steve,Tina,1999-09-08 16:10:43
280.14,8,8,Ivan,Ivan,1999-08-26 05:58:37
461.05,4,8,Eva,Ivan,1999-03-29 12:43:51
710.23,19,9,Tina,Julia,1999-10-06 11:56:17
198.24,4,6,Eva,Grace,1999-07-29 19:16:46
724.73,17,19,Rachel,Tina,1999-12-28 08:07:34
61.16,8,1,Ivan,Bob,1999-04-16 07:08:49
305.44,17,9,Rachel,Julia,1999-02-04 04:42:11
282.60,12,9,Mia,Julia,1999-02-09 03:01:59
686.68,18,14,Steve,Oscar,1999-12-06 18:07:57
266.76,13,17,Nora,Rachel,1999-08-20 14:11:10
94.53,9,9,Julia,Julia,1999-08-24 09:30:38
269.37,16,16,Quinn,Quinn,1999-09-28 03:26:25
799.93,4,16,Eva,Quinn,1999-04-06 20:09:13
12.48,17,14,Rachel,Oscar,1999-01-06 07:50:42
228.89,16,2,Quinn,Charlie,1999-08-14 06:29:39
11.22,17,3,Rachel,David,1999-02-14 18:47:24
614.28,6,7,Grace,Hannah,1999-08-10 13:21:32
858.34,10,20,Kyle,Alice,1999-09-12 08:57:38
841.03,17,19,Rachel,Tina,1999-08-22 22:29:57
998.94,4,5,Eva,Frank,1999-01-05 09:19:31
961.32,12,18,Mia,Steve,1999-04-07 07:45:56
164.70,17,14,Rachel,Oscar,1999-06-09 07:52:03
213.68,2,5,Charlie,Frank,1999-10-25 22:19:45
345.70,1,10,Bob,Kyle,1999-10-18 00:01:46
879.70,15,3,Paul,David,1999-02-12 08:47:48
256.36,8,19,Ivan,Tina,1999-03-07 07:59:18
426.78,13,4,Nora,Eva,1999-08-10 06:12:39
333.19,19,20,Tina,Alice,1999-01-25 15:24:02
962.22,4,18,Eva,Steve,1999-11-09 11:50:20
283.86,19,12,Tina,Mia,1999-02-27 02:54:15
513.86,9,12,Julia,Mia,1999-09-12 20:02:14
293.80,12,18,Mia,Steve,1999-12-19 12:52:32
602.54,5,17,Frank,Rachel,1999-02-17 07:27:09
439.27,2,6,Charlie,Grace,1999-07-07 00:32:24
406.45,14,15,Oscar,Paul,1999-04-27 06:08:55
917.42,6,17,Grace,Rachel,1999-12-25 12:17:21
536.76,18,1,Steve,Bob,1999-11-07 08:23:33
689.66,18,8,Steve,Ivan,1999-07-03 14:46:14
216.68,9,13,Julia,Nora,1999-03-22 15:00:27
453.77,18,16,Steve,Quinn,1999-07-27 12:01:46
185.30,13,10,Nora,Kyle,1999-10-14 20:46:41
280.04,18,9,Steve,Julia,1999-10-15 06:52:46
867.06,8,13,Ivan,Nora,1999-04-27 15:31:49
18.47,19,14,Tina,Oscar,1999-02-03 00:40:13
413.11,8,15,Ivan,Paul,1999-10-02 21:35:55
337.97,15,4,Paul,Eva,1999-05-19 03:59:15
46.77,17,7,Rachel,Hannah,1999-04-13 02:26:18
840.42,13,19,Nora,Tina,1999-07-24 17:18:42
621.80,17,11,Rachel,Lily,1999-01-06 10:30:10
907.30,12,5,Mia,Frank,1999-06-12 20:16:00
960.31,18,15,Steve,Paul,1999-11-09 22:19:53
164.58,10,5,Kyle,Frank,1999-02-28 15:57:58
303.65,16,12,Quinn,Mia,1999-05-20 03:51:07
308.01,18,19,Steve,Tina,1999-07-17 04:10:14
479.71,16,6,Quinn,Grace,1999-09-20 12:33:04
994.08,7,12,Hannah,Mia,1999-12-28 05:17:39
380.25,6,8,Grace,Ivan,1999-06-15 18:07:37
130.77,12,4,Mia,Eva,1999-10-16 22:50:53
144.34,3,19,David,Tina,1999-05-06 21:58:38
653.42,17,11,Rachel,Lily,1999-10-25 01:51:19
619.14,6,15,Grace,Paul,1999-08-09 04:04:24
412.61,13,1,Nora,Bob,1999-08-02 22:40:52
554.13,8,10,Ivan,Kyle,1999-10-18 18:30:28
900.80,8,16,Ivan,Quinn,1999-06-16 09:26:58
560.81,9,2,Julia,Charlie,1999-12-20 10:15:44
88.56,10,14,Kyle,Oscar,1999-08-16 22:39:37
810.90,8,19,Ivan,Tina,1999-07-07 19:43:25
218.31,5,16,Frank,Quinn,1999-07-09 00:17:27
665.08,11,20,Lily,Alice,1999-07-26 07:17:48
229.49,4,7,Eva,Hannah,1999-11-23 03:19:19
934.22,12,11,Mia,Lily,1999-03-27 22:10:04
777.20,17,3,Rachel,David,1999-06-05 14:11:39
492.97,13,7,Nora,Hannah,1999-07-05 20:33:26
614.32,12,17,Mia,Rachel,1999-11-02 22:33:32
510.18,17,12,Rachel,Mia,1999-08-31 11:41:03
444.40,9,2,Julia,Charlie,1999-02-25 17:36:49
147.16,18,13,Steve,Nora,1999-11-15 19:05:56
605.24,15,6,Paul,Grace,1999-10-25 16:22:05
772.27,12,11,Mia,Lily,1999-08-11 13:08:30
464.91,16,13,Quinn,Nora,1999-07-18 18:47:36
651.66,12,14,Mia,Oscar,1999-05-13 15:27:45
481.72,18,3,Steve,David,1999-11-20 09:15:14
756.78,1,3,Bob,David,1999-08-29 04:50:01
96.53,6,6,Grace,Grace,1999-02-28 01:30:05
69.88,3,3,David,David,1999-07-22 06:15:13
444.97,18,2,Steve,Charlie,1999-09-26 20:13:35
356.36,2,4,Charlie,Eva,1999-09-07 05:42:55
70.43,14,9,Oscar,Julia,1999-07-17 12:24:42
502.91,8,9,Ivan,Julia,1999-05-26 09:51:45
603.13,20,4,Alice,Eva,1999-03-26 15:30:29
442.04,2,2,Charlie,Charlie,1999-02-02 21:14:06
81.69,10,13,Kyle,Nora,1999-08-20 20:20:07
32.42,5,7,Frank,Hannah,1999-11-03 06:46:49
523.21,11,8,Lily,Ivan,1999-07-10 19:46:59
570.31,12,8,Mia,Ivan,1999-07-12 09:04:28
860.51,9,6,Julia,Grace,1999-08-09 07:36:55
495.41,9,17,Julia,Rachel,1999-05-19 13:19:13
799.58,16,2,Quinn,Charlie,1999-11-22 03:17:32
621.02,9,10,Julia,Kyle,1999-05-07 00:27:59
647.34,12,11,Mia,Lily,1999-06-20 03:30:50
19.50,18,10,Steve,Kyle,1999-12-02 04:39:12
865.01,17,2,Rachel,Charlie,1999-03-13 04:30:08
453.10,15,4,Paul,Eva,1999-02-26 23:44:45
146.89,10,11,Kyle,Lily,1999-10-19 08:23:22
917.40,7,12,Hannah,Mia,1999-03-14 19:43:57
640.77,9,13,Julia,Nora,1999-10-27 06:39:22
824.16,20,19,Alice,Tina,1999-07-23 21:40:03
111.74,15,9,Paul,Julia,1999-08-03 03:47:07
380.41,9,13,Julia,Nora,1999-04-16 06:16:05
470.24,15,5,Paul,Frank,1999-04-29 14:55:08
821.66,9,1,Julia,Bob,1999-10-05 19:54:50
645.69,18,2,Steve,Charlie,1999-03-04 21:39:54
371.13,20,17,Alice,Rachel,1999-08-14 16:25:00
930.20,16,16,Quinn,Quinn,1999-01-27 14:03:28
697.06,4,8,Eva,Ivan,1999-10-02 09:33:49
565.09,20,1,Alice,Bob,1999-10-15 13:51:17
763.84,10,5,Kyle,Frank,1999-12-22 22:39:15
850.38,10,7,Kyle,Hannah,1999-01-30 20:18:09
899.78,10,4,Kyle,Eva,1999-04-16 06:13:56
681.80,9,7,Julia,Hannah,1999-03-12 14:21:59
100.96,12,7,Mia,Hannah,1999-07-02 16:34:03
594.04,11,1,Lily,Bob,1999-03-20 01:03:23
338.27,6,2,Grace,Charlie,1999-11-13 19:52:59
50.30,17,16,Rachel,Quinn,1999-10-23 09:52:56
763.73,19,1,Tina,Bob,1999-08-03 15:21:01
964.98,11,11,Lily,Lily,1999-09-29 11:44:18
145.86,19,2,Tina,Charlie,1999-05-16 12:21:18
644.13,3,14,David,Oscar,1999-08-30 03:30:35
591.19,6,11,Grace,Lily,1999-09-24 08:30:14
463.45,6,8,Grace,Ivan,1999-05-14 00:59:28
636.20,10,3,Kyle,David,1999-10-20 05:32:22
131.41,9,19,Julia,Tina,1999-03-27 10:12:47
592.51,9,10,Julia,Kyle,1999-07-04 00:23:50
747.59,4,16,Eva,Quinn,1999-08-14 00:59:17
964.21,4,7,Eva,Hannah,1999-04-03 18:47:07
124.55,8,11,Ivan,Lily,1999-06-18 02:16:07
798.87,10,15,Kyle,Paul,1999-09-05 18:10:37
367.97,2,6,Charlie,Grace,1999-12-17 14:03:02
988.67,19,11,Tina,Lily,1999-06-05 15:36:38
467.08,15,1,Paul,Bob,1999-10-17 06:26:18
662.62,5,8,Frank,Ivan,1999-02-08 16:49:17
632.34,7,5,Hannah,Frank,1999-01-29 22:06:51
461.89,15,8,Paul,Ivan,1999-12-04 22:46:19
858.85,12,11,Mia,Lily,1999-06-22 07:25:38
830.55,4,12,Eva,Mia,1999-08-14 14:38:17
742.81,12,14,Mia,Oscar,1999-02-14 23:23:14
366.06,7,3,Hannah,David,1999-12-03 04:27:59
707.78,7,15,Hannah,Paul,1999-08-02 22:54:42
769.60,14,2,Oscar,Charlie,1999-05-27 12:32:40
446.44,13,13,Nora,Nora,1999-02-19 12:24:22
844.55,18,18,Steve,Steve,1999-05-29 04:01:16
260.47,11,4,Lily,Eva,1999-12-06 20:19:30
646.30,7,2,Hannah,Charlie,1999-07-09 13:50:32
992.84,18,5,Steve,Frank,1999-07-03 20:16:05
697.52,1,9,Bob,Julia,1999-03-04 08:19:44
867.51,8,12,Ivan,Mia,1999-03-15 09:51:02
104.30,4,14,Eva,Oscar,1999-12-09 06:04:38
867.81,20,9,Alice,Julia,1999-07-13 20:00:44
911.78,4,5,Eva,Frank,1999-10-05 20:07:53
853.25,12,4,Mia,Eva,1999-08-22 12:57:44
824.50,19,6,Tina,Grace,1999-04-09 16:13:57
322.26,18,19,Steve,Tina,1999-05-16 01:03:52
806.96,1,1,Bob,Bob,1999-08-02 11:48:24
31.20,15,7,Paul,Hannah,1999-05-06 03:43:37
537.53,19,19,Tina,Tina,1999-03-03 18:28:14
898.24,15,14,Paul,Oscar,1999-07-30 09:29:18
421.94,4,12,Eva,Mia,1999-11-03 17:38:19
814.22,17,15,Rachel,Paul,1999-05-08 23:14:24
696.33,8,9,Ivan,Julia,1999-09-23 02:24:18
807.93,7,11,Hannah,Lily,1999-04-26 12:08:43
668.61,7,15,Hannah,Paul,1999-02-03 05:58:04
301.64,5,8,Frank,Ivan,1999-05-15 19:11:34
150.78,7,8,Hannah,Ivan,1999-11-09 17:28:56
698.88,17,16,Rachel,Quinn,1999-08-12 20:51:00
783.50,15,7,Paul,Hannah,1999-11-20 01:11:34
799.50,10,9,Kyle,Julia,1999-11-18 23:51:46
322.31,11,10,Lily,Kyle,1999-12-01 11:55:44
143.60,4,13,Eva,Nora,1999-01-26 00:26:09
676.91,5,4,Frank,Eva,1999-09-06 22:10:37
311.55,19,19,Tina,Tina,1999-04-10 02:03:03
661.55,1,1,Bob,Bob,1999-02-06 19:35:06
264.79,11,6,Lily,Grace,1999-09-18 18:33:20
161.73,18,4,Steve,Eva,1999-04-12 07:11:42
775.77,7,12,Hannah,Mia,1999-10-19 06:20:41
671.33,1,15,Bob,Paul,1999-01-08 19:21:32
176.69,13,14,Nora,Oscar,1999-10-30 06:37:04
354.77,20,19,Alice,Tina,1999-10-09 11:58:36
508.03,10,18,Kyle,Steve,1999-11-29 19:25:34
782.00,16,11,Quinn,Lily,1999-11-26 01:53:59
972.64,14,17,Oscar,Rachel,1999-06-02 05:20:21
936.61,13,15,Nora,Paul,1999-02-18 06:11:52
555.18,6,3,Grace,David,1999-07-15 22:04:46
297.88,6,17,Grace,Rachel,1999-06-22 23:45:31
240.06,20,14,Alice,Oscar,1999-08-15 19:52:52
289.28,12,11,Mia,Lily,1999-03-18 05:32:51
29.19,1,20,Bob,Alice,1999-06-18 15:29:23
682.40,7,5,Hannah,Frank,1999-10-22 14:03:46
546.07,8,8,Ivan,Ivan,1999-06-26 19:48:15
153.44,10,15,Kyle,Paul,1999-05-04 01:33:36
261.24,17,7,Rachel,Hannah,1999-07-01 07:54:45
228.25,16,6,Quinn,Grace,1999-08-26 22:11:24
88.51,20,2,Alice,Charlie,1999-12-27 15:32:26
512.93,19,5,Tina,Frank,1999-07-27 19:41:45
645.78,5,1,Frank,Bob,1999-04-29 10:45:35
270.02,3,4,David,Eva,1999-05-06 08:43:49
742.24,3,3,David,David,1999-02-12 08:44:35
298.21,14,16,Oscar,Quinn,1999-12-16 01:57:10
361.43,7,13,Hannah,Nora,1999-03-30 10:33:17
498.87,4,8,Eva,Ivan,1999-04-28 14:18:15
42.80,16,11,Quinn,Lily,1999-10-06 11:43:05
168.63,6,15,Grace,Paul,1999-02-23 13:21:41
296.20,1,18,Bob,Steve,1999-11-28 03:41:17
485.12,3,12,David,Mia,1999-03-10 23:21:57
233.79,6,16,Grace,Quinn,1999-11-10 01:27:43
278.67,9,14,Julia,Oscar,1999-03-20 17:29:38
740.63,5,4,Frank,Eva,1999-08-16 14:41:36
845.59,20,17,Alice,Rachel,1999-01-09 11:07:04
364.23,13,18,Nora,Steve,1999-01-26 16:23:37
583.76,11,17,Lily,Rachel,1999-08-27 16:05:38
428.14,3,18,David,Steve,1999-06-02 23:09:57
70.90,1,5,Bob,Frank,1999-03-13 00:01:07
618.24,16,4,Quinn,Eva,1999-07-06 06:39:28
83.98,10,13,Kyle,Nora,1999-12-12 20:17:33
962.94,5,16,Frank,Quinn,1999-11-21 17:40:40
158.37,2,17,Charlie,Rachel,1999-02-15 09:16:42
529.85,7,19,Hannah,Tina,1999-12-17 18:25:39
463.00,7,11,Hannah,Lily,1999-01-28 22:13:51
988.76,11,15,Lily,Paul,1999-01-02 19:36:01
980.73,18,5,Steve,Frank,1999-12-18 11:48:24
841.17,13,17,Nora,Rachel,1999-12-12 16:23:24
846.79,15,18,Paul,Steve,1999-05-26 21:21:55
298.53,17,10,Rachel,Kyle,1999-02-02 22:34:55
270.06,14,4,Oscar,Eva,1999-08-17 11:42:07
0.98,19,6,Tina,Grace,1999-07-29 22:40:01
989.42,20,13,Alice,Nora,1999-10-22 22:30:34
615.68,11,16,Lily,Quinn,1999-01-24 16:35:08
619.25,16,7,Quinn,Hannah,1999-12-28 02:44:54
727.09,11,1,Lily,Bob,1999-09-01 22:21:38
877.90,9,9,Julia,Julia,1999-04-06 08:31:51
165.19,3,17,David,Rachel,1999-07-08 11:35:01
126.88,12,20,Mia,Alice,1999-10-11 08:59:29
323.92,18,8,Steve,Ivan,1999-03-18 18:36:36
746.76,10,15,Kyle,Paul,1999-07-24 23:40:55
302.28,13,19,Nora,Tina,1999-04-10 20:04:32
633.81,19,4,Tina,Eva,1999-10-29 09:09:38
418.30,20,20,Alice,Alice,1999-10-23 02:22:44
964.86,18,14,Steve,Oscar,1999-03-31 00:44:25
43.69,17,12,Rachel,Mia,1999-07-04 23:10:19
989.85,18,19,Steve,Tina,1999-03-10 08:14:15
379.52,14,13,Oscar,Nora,1999-07-29 12:06:26
217.93,14,17,Oscar,Rachel,1999-10-14 06:56:45
63.57,15,15,Paul,Paul,1999-03-13 07:49:35
142.08,9,1,Julia,Bob,1999-07-10 07:16:53
889.58,20,5,Alice,Frank,1999-11-05 17:55:34
658.37,11,18,Lily,Steve,1999-02-24 14:08:20
263.68,16,20,Quinn,Alice,1999-10-04 23:43:43
968.00,1,18,Bob,Steve,1999-05-05 11:28:17
350.63,19,4,Tina,Eva,1999-11-05 05:15:08
33.86,17,10,Rachel,Kyle,1999-07-08 05:10:47
34.42,16,6,Quinn,Grace,1999-11-03 16:03:54
796.40,19,7,Tina,Hannah,1999-02-27 00:03:53
673.22,5,2,Frank,Charlie,1999-11-08 02:33:54
164.97,12,18,Mia,Steve,1999-01-02 15:48:09
810.76,8,2,Ivan,Charlie,1999-04-30 18:15:21
927.95,8,3,Ivan,David,1999-02-06 11:01:21
195.63,16,20,Quinn,Alice,1999-03-18 17:22:14
121.70,3,18,David,Steve,1999-05-18 17:01:14
794.49,15,16,Paul,Quinn,1999-10-05 16:22:14
262.47,5,11,Frank,Lily,1999-08-20 04:44:36
665.26,6,6,Grace,Grace,1999-09-13 18:10:41
491.82,9,7,Julia,Hannah,1999-12-27 16:23:07
132.13,3,13,David,Nora,1999-11-12 07:44:32
543.42,9,6,Julia,Grace,1999-08-21 10:57:43
629.74,5,17,Frank,Rachel,1999-11-24 14:08:24
693.11,4,7,Eva,Hannah,1999-12-11 03:03:52
274.14,19,19,Tina,Tina,1999-11-01 08:35:12
601.78,13,14,Nora,Oscar,1999-06-26 10:14:12
509.46,5,13,Frank,Nora,1999-06-10 10:19:17
808.99,7,4,Hannah,Eva,1999-04-11 02:09:47
411.76,9,12,Julia,Mia,1999-03-11 09:52:24
260.46,5,12,Frank,Mia,1999-04-22 15:11:26
626.70,19,19,Tina,Tina,1999-04-29 05:16:15
504.46,2,8,Charlie,Ivan,1999-11-05 14:44:51
987.38,15,19,Paul,Tina,1999-06-24 07:14:21
770.37,2,12,Charlie,Mia,1999-03-11 20:14:10
591.11,4,9,Eva,Julia,1999-01-19 05:27:09
911.63,9,19,Julia,Tina,1999-08-08 21:54:30
645.19,1,4,Bob,Eva,1999-04-08 07:46:08
993.43,2,1,Charlie,Bob,1999-11-13 19:44:40
655.60,5,12,Frank,Mia,1999-04-24 01:36:50
158.83,10,20,Kyle,Alice,1999-11-23 17:54:14
126.06,10,4,Kyle,Eva,1999-06-08 16:01:32
198.68,16,18,Quinn,Steve,1999-12-16 08:20:37
289.45,12,10,Mia,Kyle,1999-02-28 08:48:40
126.50,20,16,Alice,Quinn,1999-09-05 03:53:54
15.88,11,16,Lily,Quinn,1999-07-11 18:19:14
219.08,6,1,Grace,Bob,1999-06-18 18:47:59
996.57,11,3,Lily,David,1999-10-16 08:02:03
456.10,6,6,Grace,Grace,1999-04-04 18:45:03
963.19,10,1,Kyle,Bob,1999-06-03 12:38:57
427.10,15,18,Paul,Steve,1999-09-08 23:21:16
335.62,6,17,Grace,Rachel,1999-04-06 14:23:07
5.82,8,17,Ivan,Rachel,1999-02-24 19:44:05
671.60,6,1,Grace,Bob,1999-09-18 20:04:01
573.45,10,12,Kyle,Mia,1999-01-09 12:53:49
91.55,7,16,Hannah,Quinn,1999-11-03 13:29:49
867.25,16,11,Quinn,Lily,1999-06-26 12:18:54
823.92,16,10,Quinn,Kyle,1999-06-20 10:11:15
953.56,5,13,Frank,Nora,1999-09-28 18:25:15
140.20,18,17,Steve,Rachel,1999-08-06 13:31:36
346.06,14,14,Oscar,Oscar,1999-08-19 05:06:00
785.12,5,12,Frank,Mia,1999-02-15 19:42:03
348.36,1,20,Bob,Alice,1999-12-11 08:37:39
112.36,17,6,Rachel,Grace,1999-03-10 02:59:10
489.74,15,16,Paul,Quinn,1999-01-20 15:04:02
219.69,6,19,Grace,Tina,1999-09-18 23:24:53
744.21,12,17,Mia,Rachel,1999-05-07 20:24:36
16.44,11,14,Lily,Oscar,1999-07-11 07:06:56
37.97,6,5,Grace,Frank,1999-08-21 14:02:10
824.16,16,17,Quinn,Rachel,1999-11-05 12:06:04
672.39,5,8,Frank,Ivan,1999-04-29 15:32:06
444.38,13,16,Nora,Quinn,1999-12-14 20:38:56
562.15,13,20,Nora,Alice,1999-10-04 10:31:48
209.56,13,17,Nora,Rachel,1999-06-09 16:46:15
480.69,19,15,Tina,Paul,1999-11-10 12:55:09
432.83,14,8,Oscar,Ivan,1999-08-25 21:55:57
208.31,3,19,David,Tina,1999-01-09 20:30:45
22.43,5,18,Frank,Steve,1999-04-20 03:32:00
622.42,6,3,Grace,David,1999-06-11 22:32:43
308.47,9,20,Julia,Alice,1999-08-06 14:38:45
974.89,18,16,Steve,Quinn,1999-06-02 20:28:05
34.93,16,7,Quinn,Hannah,1999-04-09 19:07:05
38.31,8,15,Ivan,Paul,1999-03-26 09:03:39
583.43,2,7,Charlie,Hannah,1999-12-27 09:45:54
496.79,1,11,Bob,Lily,1999-10-05 19:43:07
482.88,2,20,Charlie,Alice,1999-08-17 23:14:57
746.54,3,13,David,Nora,1999-06-24 10:33:51
602.75,14,1,Oscar,Bob,1999-10-14 12:19:14
471.47,17,5,Rachel,Frank,1999-09-04 17:13:47
893.22,6,12,Grace,Mia,1999-12-10 09:57:37
928.25,3,12,David,Mia,1999-01-20 07:14:48
860.10,1,20,Bob,Alice,1999-12-17 16:32:40
416.84,4,11,Eva,Lily,1999-03-07 11:30:35
898.38,15,11,Paul,Lily,1999-07-14 08:59:17
772.07,9,12,Julia,Mia,1999-03-13 03:53:10
425.93,13,18,Nora,Steve,1999-05-21 01:56:19
403.90,15,12,Paul,Mia,1999-11-20 19:21:45
626.84,9,20,Julia,Alice,1999-10-28 00:36:05
940.62,16,6,Quinn,Grace,1999-10-12 04:02:46
68.34,6,11,Grace,Lily,1999-12-27 19:29:18
266.12,2,8,Charlie,Ivan,1999-01-03 19:14:36
126.18,5,8,Frank,Ivan,1999-09-13 00:41:25
219.84,15,15,Paul,Paul,1999-03-08 02:33:29
831.10,20,2,Alice,Charlie,1999-03-09 12:12:09
71.48,12,15,Mia,Paul,1999-12-22 00:11:56
224.25,20,15,Alice,Paul,1999-02-09 04:34:37
570.90,4,7,Eva,Hannah,1999-06-08 18:23:15
927.47,4,11,Eva,Lily,1999-03-31 11:54:11
839.22,15,2,Paul,Charlie,1999-01-16 08:29:05
912.64,13,3,Nora,David,1999-06-09 17:16:12
575.96,14,7,Oscar,Hannah,1999-01-18 06:38:03
584.46,19,15,Tina,Paul,1999-09-09 08:58:03
207.38,10,10,Kyle,Kyle,1999-04-02 10:41:20
177.87,3,2,David,Charlie,1999-05-07 04:33:35
679.55,6,17,Grace,Rachel,1999-10-09 12:06:18
747.69,7,1,Hannah,Bob,1999-12-26 00:01:26
927.92,12,19,Mia,Tina,1999-08-21 07:50:02
99.92,7,16,Hannah,Quinn,1999-01-11 16:32:54
86.56,13,6,Nora,Grace,1999-08-27 13:04:02
51.37,3,11,David,Lily,1999-08-24 16:49:39
208.25,7,18,Hannah,Steve,1999-10-13 21:50:11
414.70,13,20,Nora,Alice,1999-04-22 08:52:13
36.34,3,13,David,Nora,1999-05-17 00:17:01
266.66,6,18,Grace,Steve,1999-04-04 22:55:41
633.21,14,14,Oscar,Oscar,1999-01-11 18:39:18
927.01,17,4,Rachel,Eva,1999-06-23 17:11:05
828.86,17,5,Rachel,Frank,1999-05-24 10:09:05
780.13,10,14,Kyle,Oscar,1999-07-19 01:46:24
606.95,4,9,Eva,Julia,1999-05-04 23:35:13
632.84,7,12,Hannah,Mia,1999-03-10 23:13:05
939.96,14,6,Oscar,Grace,1999-04-15 11:13:18
129.52,8,11,Ivan,Lily,1999-04-28 13:57:17
148.22,18,19,Steve,Tina,1999-11-13 10:56:15
903.12,3,14,David,Oscar,1999-10-15 17:30:10
605.60,7,16,Hannah,Quinn,1999-01-04 13:54:13
790.25,9,10,Julia,Kyle,1999-06-27 02:22:41
872.63,13,7,Nora,Hannah,1999-06-29 02:29:46
583.24,5,15,Frank,Paul,1999-10-16 02:11:31
646.46,3,13,David,Nora,1999-08-14 22:03:16
323.53,18,8,Steve,Ivan,1999-03-28 22:55:48
650.53,4,13,Eva,Nora,1999-06-11 16:09:37
516.22,8,8,Ivan,Ivan,1999-10-31 14:13:18
99.50,5,1,Frank,Bob,1999-04-28 11:39:03
9.21,10,14,Kyle,Oscar,1999-02-05 09:21:25
903.00,2,3,Charlie,David,1999-01-22 11:19:00
133.23,16,18,Quinn,Steve,1999-10-03 22:21:37
143.33,15,4,Paul,Eva,1999-01-01 06:26:02
5.27,11,3,Lily,David,1999-10-20 17:03:55
389.60,2,20,Charlie,Alice,1999-03-22 05:16:25
995.34,15,1,Paul,Bob,1999-01-09 13:29:00
297.54,17,12,Rachel,Mia,1999-11-30 11:05:12
874.56,14,2,Oscar,Charlie,1999-08-19 03:16:21
940.12,13,2,Nora,Charlie,1999-08-17 20:16:30
527.23,15,7,Paul,Hannah,1999-11-23 01:19:54
411.25,16,7,Quinn,Hannah,1999-10-27 03:38:46
170.96,13,18,Nora,Steve,1999-08-28 17:20:48
